Date,year,month,week,X24hAverage,Ask,Bid,Last,TotalVolume,numberOfTransactions,nTweets,nNewsReuters,nNewsCryptocoin,searchInterest,nTweetsTopUser
2011-03-20,2011,3,12,0.77,NA,NA,NA,5815.32,2674,NA,NA,NA,1,NA
2011-03-19,2011,3,12,0.76,NA,NA,NA,9875.04,3114,NA,NA,NA,1,NA
2011-03-18,2011,3,12,0.77,NA,NA,NA,14226.22,2759,NA,NA,NA,1,NA
2011-03-17,2011,3,11,0.84,NA,NA,NA,7159.78,3188,NA,NA,NA,0,NA
2011-03-16,2011,3,11,0.85,NA,NA,NA,7929.62,3237,NA,NA,NA,0,NA
2011-03-15,2011,3,11,0.88,NA,NA,NA,2732.16,2499,NA,NA,NA,0,NA
2011-03-14,2011,3,11,0.89,NA,NA,NA,5269.24,2981,NA,NA,NA,0,NA
2011-03-13,2011,3,11,0.9,NA,NA,NA,660.31,2475,NA,NA,NA,0,NA
2011-03-12,2011,3,11,0.9,NA,NA,NA,4822.83,2812,NA,NA,NA,0,NA
2011-03-11,2011,3,11,0.89,NA,NA,NA,3725.51,2107,NA,NA,NA,0,NA
2011-03-10,2011,3,10,0.89,NA,NA,NA,8869.01,1491,NA,NA,NA,1,NA
2011-03-09,2011,3,10,0.85,NA,NA,NA,4546.05,1787,NA,NA,NA,1,NA
2011-03-08,2011,3,10,0.87,NA,NA,NA,4527.85,2530,NA,NA,NA,1,NA
2011-03-07,2011,3,10,0.89,NA,NA,NA,15271.27,2120,NA,NA,NA,1,NA
2011-03-06,2011,3,10,0.85,NA,NA,NA,12626.49,1918,NA,NA,NA,1,NA
2011-03-05,2011,3,10,0.88,NA,NA,NA,12570.59,1946,NA,NA,NA,1,NA
2011-03-04,2011,3,10,0.91,NA,NA,NA,2711.89,2119,NA,NA,NA,1,NA
2011-03-03,2011,3,9,0.92,NA,NA,NA,2746.67,3002,NA,NA,NA,1,NA
2011-03-02,2011,3,9,0.92,NA,NA,NA,2741.87,2974,NA,NA,NA,1,NA
2011-03-01,2011,3,9,0.95,NA,NA,NA,22569.78,1660,NA,NA,NA,1,NA
2011-02-28,2011,2,9,0.88,NA,NA,NA,4651.67,1932,NA,NA,NA,1,NA
2011-02-27,2011,2,9,0.93,NA,NA,NA,23268.75,2261,NA,NA,NA,1,NA
2011-02-26,2011,2,9,0.94,NA,NA,NA,4744.41,1964,NA,NA,NA,1,NA
2011-02-25,2011,2,9,0.96,NA,NA,NA,4461.06,2134,NA,NA,NA,1,NA
2011-02-24,2011,2,8,0.95,NA,NA,NA,13418.69,1957,NA,NA,NA,1,NA
2011-02-23,2011,2,8,0.9,NA,NA,NA,6718.87,2394,NA,NA,NA,1,NA
2011-02-22,2011,2,8,0.88,NA,NA,NA,12095.26,2152,NA,NA,NA,1,NA
2011-02-21,2011,2,8,0.84,NA,NA,NA,1700.12,1969,NA,NA,NA,1,NA
2011-02-20,2011,2,8,0.85,NA,NA,NA,9974.05,1698,NA,NA,NA,1,NA
2011-02-19,2011,2,8,0.91,NA,NA,NA,3798.71,1773,NA,NA,NA,1,NA
2011-02-18,2011,2,8,0.89,NA,NA,NA,36948.16,2086,NA,NA,NA,1,NA
2011-02-17,2011,2,7,1.04,NA,NA,NA,4009.84,2255,NA,NA,NA,1,NA
2011-02-16,2011,2,7,1.04,NA,NA,NA,7192.38,2062,NA,NA,NA,1,NA
2011-02-15,2011,2,7,1.05,NA,NA,NA,8616.58,2267,NA,NA,NA,1,NA
2011-02-14,2011,2,7,1.06,NA,NA,NA,7096.55,1978,NA,NA,NA,1,NA
2011-02-13,2011,2,7,1.05,NA,NA,NA,3240.64,1841,NA,NA,NA,1,NA
2011-02-12,2011,2,7,1.06,NA,NA,NA,4118.92,1903,NA,NA,NA,1,NA
2011-02-11,2011,2,7,0.99,NA,NA,NA,13299.18,2433,NA,NA,NA,1,NA
2011-02-10,2011,2,6,0.96,NA,NA,NA,26559.64,1866,NA,NA,NA,1,NA
2011-02-09,2011,2,6,0.96,NA,NA,NA,49632.5,1033,NA,NA,NA,1,NA
2011-02-08,2011,2,6,0.9,NA,NA,NA,7021.29,842,NA,NA,NA,1,NA
2011-02-07,2011,2,6,0.86,NA,NA,NA,2264.28,911,NA,NA,NA,1,NA
2011-02-06,2011,2,6,0.87,NA,NA,NA,8744.11,857,NA,NA,NA,1,NA
2011-02-05,2011,2,6,0.86,NA,NA,NA,15786.81,887,NA,NA,NA,1,NA
2011-02-04,2011,2,6,0.8,NA,NA,NA,42222.19,918,NA,NA,NA,1,NA
2011-02-03,2011,2,5,0.71,NA,NA,NA,8524.5,777,NA,NA,NA,0,NA
2011-02-02,2011,2,5,0.73,NA,NA,NA,5627.48,1004,NA,NA,NA,0,NA
2011-02-01,2011,2,5,0.74,NA,NA,NA,31562.12,985,NA,NA,NA,0,NA
2011-01-31,2011,1,5,0.51,NA,NA,NA,63516.08,1815,NA,NA,NA,0,NA
2011-01-30,2011,1,5,0.46,NA,NA,NA,10383.59,2203,NA,NA,NA,0,NA
2011-01-29,2011,1,5,0.44,NA,NA,NA,1448.38,1290,NA,NA,NA,0,NA
2011-01-28,2011,1,5,0.43,NA,NA,NA,5324.5,1036,NA,NA,NA,0,NA
2011-01-27,2011,1,4,0.44,NA,NA,NA,27708.2,900,NA,NA,NA,0,NA
2011-01-26,2011,1,4,0.41,NA,NA,NA,15564.81,985,NA,NA,NA,0,NA
2011-01-25,2011,1,4,0.42,NA,NA,NA,2163.72,965,NA,NA,NA,0,NA
2011-01-24,2011,1,4,0.41,NA,NA,NA,11061.94,1334,NA,NA,NA,0,NA
2011-01-23,2011,1,4,0.44,NA,NA,NA,1148.4,1073,NA,NA,NA,0,NA
2011-01-22,2011,1,4,0.43,NA,NA,NA,10534.27,1431,NA,NA,NA,0,NA
2011-01-21,2011,1,4,0.4,NA,NA,NA,8477.55,1047,NA,NA,NA,0,NA
2011-01-20,2011,1,3,0.35,NA,NA,NA,19881.98,847,NA,NA,NA,0,NA
2011-01-19,2011,1,3,0.31,NA,NA,NA,7291.63,967,NA,NA,NA,0,NA
2011-01-18,2011,1,3,0.32,NA,NA,NA,15671.51,870,NA,NA,NA,0,NA
2011-01-17,2011,1,3,0.35,NA,NA,NA,18241.15,816,NA,NA,NA,0,NA
2011-01-16,2011,1,3,0.39,NA,NA,NA,2778.71,1027,NA,NA,NA,0,NA
2011-01-15,2011,1,3,0.39,NA,NA,NA,1515.66,932,NA,NA,NA,0,NA
2011-01-14,2011,1,3,0.39,NA,NA,NA,27130.96,1285,NA,NA,NA,0,NA
2011-01-13,2011,1,2,0.36,NA,NA,NA,20118.9,1271,NA,NA,NA,0,NA
2011-01-12,2011,1,2,0.34,NA,NA,NA,31359.77,1233,NA,NA,NA,0,NA
2011-01-11,2011,1,2,0.32,NA,NA,NA,4857.8,1262,NA,NA,NA,0,NA
2011-01-10,2011,1,2,0.32,NA,NA,NA,10355.83,1358,NA,NA,NA,0,NA
2011-01-09,2011,1,2,0.32,NA,NA,NA,1691.37,1193,NA,NA,NA,0,NA
2011-01-08,2011,1,2,0.31,NA,NA,NA,1629.44,1392,NA,NA,NA,0,NA
2011-01-07,2011,1,2,0.31,NA,NA,NA,42601.12,880,NA,NA,NA,0,NA
2011-01-06,2011,1,1,0.3,NA,NA,NA,3456.49,850,NA,NA,NA,0,NA
2011-01-05,2011,1,1,0.3,NA,NA,NA,357.16,1192,NA,NA,NA,0,NA
2011-01-04,2011,1,1,0.29,NA,NA,NA,1879,1242,NA,NA,NA,0,NA
2011-01-03,2011,1,1,0.3,NA,NA,NA,1425.19,853,NA,NA,NA,0,NA
2011-01-02,2011,1,1,0.3,NA,NA,NA,5352.11,593,NA,NA,NA,0,NA
2011-01-01,2011,1,1,0.3,NA,NA,NA,2821.24,594,NA,NA,NA,0,NA
2010-12-31,2010,12,53,0.29,NA,NA,NA,1453.72,579,NA,NA,NA,NA,NA
2010-12-30,2010,12,53,0.3,NA,NA,NA,2539.87,542,NA,NA,NA,NA,NA
2010-12-29,2010,12,52,0.29,NA,NA,NA,18609.14,641,NA,NA,NA,0,NA
2010-12-28,2010,12,52,0.27,NA,NA,NA,15438.71,584,NA,NA,NA,0,NA
2010-12-27,2010,12,52,0.26,NA,NA,NA,4935.49,507,NA,NA,NA,0,NA
2010-12-26,2010,12,52,0.25,NA,NA,NA,16584.97,650,NA,NA,NA,0,NA
2010-12-25,2010,12,52,0.25,NA,NA,NA,703,555,NA,NA,NA,0,NA
2010-12-24,2010,12,52,0.25,NA,NA,NA,5033.25,578,NA,NA,NA,0,NA
2010-12-23,2010,12,52,0.25,NA,NA,NA,8650.15,552,NA,NA,NA,0,NA
2010-12-22,2010,12,51,0.25,NA,NA,NA,3800.46,634,NA,NA,NA,0,NA
2010-12-21,2010,12,51,0.25,NA,NA,NA,9225.79,616,NA,NA,NA,0,NA
2010-12-20,2010,12,51,0.26,NA,NA,NA,10682.71,934,NA,NA,NA,0,NA
2010-12-19,2010,12,51,0.24,NA,NA,NA,2000.76,547,NA,NA,NA,0,NA
2010-12-18,2010,12,51,0.25,NA,NA,NA,169.11,466,NA,NA,NA,0,NA
2010-12-17,2010,12,51,0.25,NA,NA,NA,525.51,503,NA,NA,NA,0,NA
2010-12-16,2010,12,51,0.25,NA,NA,NA,14355.33,523,NA,NA,NA,0,NA
2010-12-15,2010,12,50,0.24,NA,NA,NA,3684.68,610,NA,NA,NA,0,NA
2010-12-14,2010,12,50,0.23,NA,NA,NA,10388.1,683,NA,NA,NA,0,NA
2010-12-13,2010,12,50,0.22,NA,NA,NA,6415.59,723,NA,NA,NA,0,NA
2010-12-12,2010,12,50,0.21,NA,NA,NA,1963.56,564,NA,NA,NA,0,NA
2010-12-11,2010,12,50,0.22,NA,NA,NA,5788.69,504,NA,NA,NA,0,NA
2010-12-10,2010,12,50,0.19,NA,NA,NA,1684.25,382,NA,NA,NA,0,NA
2010-12-09,2010,12,50,0.21,NA,NA,NA,21336.33,516,NA,NA,NA,0,NA
2010-12-08,2010,12,49,0.23,NA,NA,NA,3430.41,537,NA,NA,NA,0,NA
2010-12-07,2010,12,49,0.22,NA,NA,NA,24592.92,548,NA,NA,NA,0,NA
2010-12-06,2010,12,49,0.2,NA,NA,NA,4319.26,447,NA,NA,NA,0,NA
2010-12-05,2010,12,49,0.21,NA,NA,NA,5740.18,436,NA,NA,NA,0,NA
2010-12-04,2010,12,49,0.23,NA,NA,NA,28560.72,402,NA,NA,NA,0,NA
2010-12-03,2010,12,49,0.25,NA,NA,NA,2570.34,411,NA,NA,NA,0,NA
2010-12-02,2010,12,49,0.24,NA,NA,NA,20312.23,472,NA,NA,NA,0,NA
2010-12-01,2010,12,48,0.21,NA,NA,NA,8157.89,505,NA,NA,NA,0,NA
2010-11-30,2010,11,48,0.21,NA,NA,NA,21476.25,455,NA,NA,NA,0,NA
2010-11-29,2010,11,48,0.25,NA,NA,NA,35055.4,435,NA,NA,NA,0,NA
2010-11-28,2010,11,48,0.28,NA,NA,NA,20802.13,457,NA,NA,NA,0,NA
2010-11-27,2010,11,48,0.28,NA,NA,NA,1825.39,490,NA,NA,NA,0,NA
2010-11-26,2010,11,48,0.28,NA,NA,NA,33531.88,1542,NA,NA,NA,0,NA
2010-11-25,2010,11,48,0.28,NA,NA,NA,1679.6,5883,NA,NA,NA,0,NA
2010-11-24,2010,11,47,0.28,NA,NA,NA,2514.91,2749,NA,NA,NA,0,NA
2010-11-23,2010,11,47,0.28,NA,NA,NA,4856.92,338,NA,NA,NA,0,NA
2010-11-22,2010,11,47,0.28,NA,NA,NA,28205.85,395,NA,NA,NA,0,NA
2010-11-21,2010,11,47,0.28,NA,NA,NA,765,10378,NA,NA,NA,0,NA
2010-11-20,2010,11,47,0.28,NA,NA,NA,14652.69,12322,NA,NA,NA,0,NA
2010-11-19,2010,11,47,0.27,NA,NA,NA,2157.56,7731,NA,NA,NA,0,NA
2010-11-18,2010,11,47,0.27,NA,NA,NA,37446.67,434,NA,NA,NA,0,NA
2010-11-17,2010,11,46,0.26,NA,NA,NA,32871.6,463,NA,NA,NA,0,NA
2010-11-16,2010,11,46,0.25,NA,NA,NA,33931.01,12087,NA,NA,NA,0,NA
2010-11-15,2010,11,46,0.27,NA,NA,NA,8507.74,1855,NA,NA,NA,0,NA
2010-11-14,2010,11,46,0.28,NA,NA,NA,16844.33,399,NA,NA,NA,0,NA
2010-11-13,2010,11,46,0.29,NA,NA,NA,21915.57,333,NA,NA,NA,0,NA
2010-11-12,2010,11,46,0.26,NA,NA,NA,40720.39,296,NA,NA,NA,0,NA
2010-11-11,2010,11,46,0.22,NA,NA,NA,5031.88,429,NA,NA,NA,0,NA
2010-11-10,2010,11,45,0.2,NA,NA,NA,30387.03,372,NA,NA,NA,0,NA
2010-11-09,2010,11,45,0.27,NA,NA,NA,47983.39,458,NA,NA,NA,0,NA
2010-11-08,2010,11,45,0.32,NA,NA,NA,118203.83,498,NA,NA,NA,0,NA
2010-11-07,2010,11,45,0.36,NA,NA,NA,77218.72,445,NA,NA,NA,0,NA
2010-11-06,2010,11,45,0.29,NA,NA,NA,32756.13,389,NA,NA,NA,0,NA
2010-11-05,2010,11,45,0.24,NA,NA,NA,36622.07,416,NA,NA,NA,0,NA
2010-11-04,2010,11,45,0.21,NA,NA,NA,29698.43,339,NA,NA,NA,0,NA
2010-11-03,2010,11,44,0.19,NA,NA,NA,61472.63,334,NA,NA,NA,0,NA
2010-11-02,2010,11,44,0.19,NA,NA,NA,5853.39,283,NA,NA,NA,0,NA
2010-11-01,2010,11,44,0.19,NA,NA,NA,21258.61,364,NA,NA,NA,0,NA
2010-10-31,2010,10,44,0.19,NA,NA,NA,40337.76,311,NA,NA,NA,0,NA
2010-10-30,2010,10,44,0.19,NA,NA,NA,26708.94,444,NA,NA,NA,0,NA
2010-10-29,2010,10,44,0.19,NA,NA,NA,28686.85,466,NA,NA,NA,0,NA
2010-10-28,2010,10,44,0.19,NA,NA,NA,21525.04,500,NA,NA,NA,0,NA
2010-10-27,2010,10,43,0.18,NA,NA,NA,65605.87,569,NA,NA,NA,0,NA
2010-10-26,2010,10,43,0.16,NA,NA,NA,19219.13,486,NA,NA,NA,0,NA
2010-10-25,2010,10,43,0.15,NA,NA,NA,30299.64,479,NA,NA,NA,0,NA
2010-10-24,2010,10,43,0.11,NA,NA,NA,13800.23,473,NA,NA,NA,0,NA
2010-10-23,2010,10,43,0.11,NA,NA,NA,4423.47,623,NA,NA,NA,0,NA
2010-10-22,2010,10,43,0.11,NA,NA,NA,34603.91,495,NA,NA,NA,0,NA
2010-10-21,2010,10,43,0.1,NA,NA,NA,44867,602,NA,NA,NA,0,NA
2010-10-20,2010,10,42,0.1,NA,NA,NA,31855,693,NA,NA,NA,0,NA
2010-10-19,2010,10,42,0.1,NA,NA,NA,6235.1,964,NA,NA,NA,0,NA
2010-10-18,2010,10,42,0.1,NA,NA,NA,25665.09,517,NA,NA,NA,0,NA
2010-10-17,2010,10,42,0.1,NA,NA,NA,18222.19,485,NA,NA,NA,0,NA
2010-10-16,2010,10,42,0.1,NA,NA,NA,6284.71,412,NA,NA,NA,0,NA
2010-10-15,2010,10,42,0.1,NA,NA,NA,24643.33,333,NA,NA,NA,0,NA
2010-10-14,2010,10,42,0.1,NA,NA,NA,37217.28,376,NA,NA,NA,0,NA
2010-10-13,2010,10,41,0.1,NA,NA,NA,47557.27,350,NA,NA,NA,0,NA
2010-10-12,2010,10,41,0.09,NA,NA,NA,25660.75,361,NA,NA,NA,0,NA
2010-10-11,2010,10,41,0.1,NA,NA,NA,14092.91,348,NA,NA,NA,0,NA
2010-10-10,2010,10,41,0.1,NA,NA,NA,50684.19,373,NA,NA,NA,0,NA
2010-10-09,2010,10,41,0.09,NA,NA,NA,187846.95,382,NA,NA,NA,0,NA
2010-10-08,2010,10,41,0.08,NA,NA,NA,139287.29,343,NA,NA,NA,0,NA
2010-10-07,2010,10,41,0.06,NA,NA,NA,43692.98,370,NA,NA,NA,0,NA
2010-10-06,2010,10,40,0.06,NA,NA,NA,33433.3,408,NA,NA,NA,0,NA
2010-10-05,2010,10,40,0.06,NA,NA,NA,27526.61,353,NA,NA,NA,0,NA
2010-10-04,2010,10,40,0.06,NA,NA,NA,33995.37,414,NA,NA,NA,0,NA
2010-10-03,2010,10,40,0.06,NA,NA,NA,7172.63,401,NA,NA,NA,0,NA
2010-10-02,2010,10,40,0.06,NA,NA,NA,13059.74,501,NA,NA,NA,0,NA
2010-10-01,2010,10,40,0.06,NA,NA,NA,1717.45,563,NA,NA,NA,0,NA
2010-09-30,2010,9,40,0.06,NA,NA,NA,7917.03,358,NA,NA,NA,0,NA
2010-09-29,2010,9,39,0.06,NA,NA,NA,23475.64,998,NA,NA,NA,0,NA
2010-09-28,2010,9,39,0.06,NA,NA,NA,7086.15,467,NA,NA,NA,0,NA
2010-09-27,2010,9,39,0.06,NA,NA,NA,10752.25,639,NA,NA,NA,0,NA
2010-09-26,2010,9,39,0.06,NA,NA,NA,12058.13,454,NA,NA,NA,0,NA
2010-09-25,2010,9,39,0.06,NA,NA,NA,2152.5,451,NA,NA,NA,0,NA
2010-09-24,2010,9,39,0.06,NA,NA,NA,684.38,558,NA,NA,NA,0,NA
2010-09-23,2010,9,39,0.06,NA,NA,NA,15505.33,698,NA,NA,NA,0,NA
2010-09-22,2010,9,38,0.06,NA,NA,NA,11560.4,799,NA,NA,NA,0,NA
2010-09-21,2010,9,38,0.06,NA,NA,NA,5735.95,636,NA,NA,NA,0,NA
2010-09-20,2010,9,38,0.06,NA,NA,NA,14307.94,422,NA,NA,NA,0,NA
2010-09-19,2010,9,38,0.06,NA,NA,NA,12852.17,339,NA,NA,NA,0,NA
2010-09-18,2010,9,38,0.06,NA,NA,NA,7092.61,431,NA,NA,NA,0,NA
2010-09-17,2010,9,38,0.06,NA,NA,NA,7262,379,NA,NA,NA,0,NA
2010-09-16,2010,9,38,0.06,NA,NA,NA,730,380,NA,NA,NA,0,NA
2010-09-15,2010,9,37,0.06,NA,NA,NA,3651.85,450,NA,NA,NA,0,NA
2010-09-14,2010,9,37,0.06,NA,NA,NA,14014.81,437,NA,NA,NA,0,NA
2010-09-13,2010,9,37,0.06,NA,NA,NA,10076.34,436,NA,NA,NA,0,NA
2010-09-12,2010,9,37,0.06,NA,NA,NA,793.88,350,NA,NA,NA,0,NA
2010-09-11,2010,9,37,0.06,NA,NA,NA,7749.14,296,NA,NA,NA,0,NA
2010-09-10,2010,9,37,0.06,NA,NA,NA,4939.79,378,NA,NA,NA,0,NA
2010-09-09,2010,9,37,0.06,NA,NA,NA,1733.5,343,NA,NA,NA,0,NA
2010-09-08,2010,9,36,0.06,NA,NA,NA,2345.41,292,NA,NA,NA,0,NA
2010-09-07,2010,9,36,0.06,NA,NA,NA,3457.19,271,NA,NA,NA,0,NA
2010-09-06,2010,9,36,0.06,NA,NA,NA,910,298,NA,NA,NA,0,NA
2010-09-05,2010,9,36,0.06,NA,NA,NA,8459.24,303,NA,NA,NA,0,NA
2010-09-04,2010,9,36,0.06,NA,NA,NA,3301,286,NA,NA,NA,0,NA
2010-09-03,2010,9,36,0.06,NA,NA,NA,892,314,NA,NA,NA,0,NA
2010-09-02,2010,9,36,0.06,NA,NA,NA,8150.73,308,NA,NA,NA,0,NA
2010-09-01,2010,9,35,0.06,NA,NA,NA,7164.72,408,NA,NA,NA,0,NA
2010-08-31,2010,8,35,0.06,NA,NA,NA,14886.91,465,NA,NA,NA,0,NA
2010-08-30,2010,8,35,0.06,NA,NA,NA,34193.14,288,NA,NA,NA,0,NA
2010-08-29,2010,8,35,0.06,NA,NA,NA,3173.4,268,NA,NA,NA,0,NA
2010-08-28,2010,8,35,0.06,NA,NA,NA,6174.01,348,NA,NA,NA,0,NA
2010-08-27,2010,8,35,0.06,NA,NA,NA,9009.97,291,NA,NA,NA,0,NA
2010-08-26,2010,8,35,0.07,NA,NA,NA,3870.01,374,NA,NA,NA,0,NA
2010-08-25,2010,8,34,0.07,NA,NA,NA,4228.88,396,NA,NA,NA,0,NA
2010-08-24,2010,8,34,0.07,NA,NA,NA,6711.76,337,NA,NA,NA,0,NA
2010-08-23,2010,8,34,0.07,NA,NA,NA,4297.49,389,NA,NA,NA,0,NA
2010-08-22,2010,8,34,0.06,NA,NA,NA,18648.97,350,NA,NA,NA,0,NA
2010-08-21,2010,8,34,0.07,NA,NA,NA,10443.86,348,NA,NA,NA,0,NA
2010-08-20,2010,8,34,0.07,NA,NA,NA,4199.75,398,NA,NA,NA,0,NA
2010-08-19,2010,8,34,0.07,NA,NA,NA,741.12,368,NA,NA,NA,0,NA
2010-08-18,2010,8,33,0.07,NA,NA,NA,2953.98,377,NA,NA,NA,0,NA
2010-08-17,2010,8,33,0.07,NA,NA,NA,13185.74,352,NA,NA,NA,0,NA
2010-08-16,2010,8,33,0.06,NA,NA,NA,10731.47,318,NA,NA,NA,0,NA
2010-08-15,2010,8,33,0.07,NA,NA,NA,4462.87,423,NA,NA,NA,0,NA
2010-08-14,2010,8,33,0.07,NA,NA,NA,4404.2,424,NA,NA,NA,0,NA
2010-08-13,2010,8,33,0.07,NA,NA,NA,3591.77,508,NA,NA,NA,0,NA
2010-08-12,2010,8,33,0.07,NA,NA,NA,2062.31,407,NA,NA,NA,0,NA
2010-08-11,2010,8,32,0.07,NA,NA,NA,14061.18,384,NA,NA,NA,0,NA
2010-08-10,2010,8,32,0.07,NA,NA,NA,1310.39,402,NA,NA,NA,0,NA
2010-08-09,2010,8,32,0.07,NA,NA,NA,13631.09,423,NA,NA,NA,0,NA
2010-08-08,2010,8,32,0.06,NA,NA,NA,2201,323,NA,NA,NA,0,NA
2010-08-07,2010,8,32,0.06,NA,NA,NA,2619,287,NA,NA,NA,0,NA
2010-08-06,2010,8,32,0.06,NA,NA,NA,1395,368,NA,NA,NA,0,NA
2010-08-05,2010,8,32,0.06,NA,NA,NA,5034.07,604,NA,NA,NA,0,NA
2010-08-04,2010,8,31,0.06,NA,NA,NA,3494,375,NA,NA,NA,0,NA
2010-08-03,2010,8,31,0.06,NA,NA,NA,9821.46,623,NA,NA,NA,0,NA
2010-08-02,2010,8,31,0.06,NA,NA,NA,3599,413,NA,NA,NA,0,NA
2010-08-01,2010,8,31,0.06,NA,NA,NA,2601,324,NA,NA,NA,0,NA
2010-07-31,2010,7,31,0.06,NA,NA,NA,4022.25,295,NA,NA,NA,0,NA
2010-07-30,2010,7,31,0.07,NA,NA,NA,3020.85,362,NA,NA,NA,0,NA
2010-07-29,2010,7,31,0.07,NA,NA,NA,8058.49,3455,NA,NA,NA,0,NA
2010-07-28,2010,7,30,0.06,NA,NA,NA,4390.29,342,NA,NA,NA,0,NA
2010-07-27,2010,7,30,0.06,NA,NA,NA,3373.69,445,NA,NA,NA,0,NA
2010-07-26,2010,7,30,0.05,NA,NA,NA,877,468,NA,NA,NA,0,NA
2010-07-25,2010,7,30,0.05,NA,NA,NA,1551.48,2337,NA,NA,NA,0,NA
2010-07-24,2010,7,30,0.05,NA,NA,NA,496.32,374,NA,NA,NA,0,NA
2010-07-23,2010,7,30,0.06,NA,NA,NA,2402.5,392,NA,NA,NA,0,NA
2010-07-22,2010,7,30,0.06,NA,NA,NA,2160,428,NA,NA,NA,0,NA
2010-07-21,2010,7,29,0.07,NA,NA,NA,575,465,NA,NA,NA,0,NA
2010-07-20,2010,7,29,0.08,NA,NA,NA,262,627,NA,NA,NA,0,NA
2010-07-19,2010,7,29,0.09,NA,NA,NA,574,487,NA,NA,NA,0,NA
2010-07-18,2010,7,29,0.07,NA,NA,NA,75.01,427,NA,NA,NA,0,NA
2010-07-17,2010,7,29,0.05,NA,NA,NA,20,462,NA,NA,NA,0,NA
2010-07-16,2010,7,29,NA,NA,NA,NA,NA,1393,NA,NA,NA,0,NA
2010-07-15,2010,7,29,NA,NA,NA,NA,NA,1793,NA,NA,NA,0,NA
2010-07-14,2010,7,28,NA,NA,NA,NA,NA,5659,NA,NA,NA,0,NA
2010-07-13,2010,7,28,NA,NA,NA,NA,NA,1739,NA,NA,NA,0,NA
2010-07-12,2010,7,28,NA,NA,NA,NA,NA,1830,NA,NA,NA,0,NA
2010-07-11,2010,7,28,NA,NA,NA,NA,NA,242,NA,NA,NA,0,NA
2010-07-10,2010,7,28,NA,NA,NA,NA,NA,238,NA,NA,NA,0,NA
2010-07-09,2010,7,28,NA,NA,NA,NA,NA,258,NA,NA,NA,0,NA
2010-07-08,2010,7,28,NA,NA,NA,NA,NA,240,NA,NA,NA,0,NA
2010-07-07,2010,7,27,NA,NA,NA,NA,NA,209,NA,NA,NA,0,NA
2010-07-06,2010,7,27,NA,NA,NA,NA,NA,224,NA,NA,NA,0,NA
2010-07-05,2010,7,27,NA,NA,NA,NA,NA,243,NA,NA,NA,0,NA
2010-07-04,2010,7,27,NA,NA,NA,NA,NA,245,NA,NA,NA,0,NA
2010-07-03,2010,7,27,NA,NA,NA,NA,NA,283,NA,NA,NA,0,NA
2010-07-02,2010,7,27,NA,NA,NA,NA,NA,239,NA,NA,NA,0,NA
2010-07-01,2010,7,27,NA,NA,NA,NA,NA,273,NA,NA,NA,0,NA
2010-06-30,2010,6,26,NA,NA,NA,NA,NA,283,NA,NA,NA,0,NA
2010-06-29,2010,6,26,NA,NA,NA,NA,NA,253,NA,NA,NA,0,NA
2010-06-28,2010,6,26,NA,NA,NA,NA,NA,236,NA,NA,NA,0,NA
2010-06-27,2010,6,26,NA,NA,NA,NA,NA,215,NA,NA,NA,0,NA
2010-06-26,2010,6,26,NA,NA,NA,NA,NA,205,NA,NA,NA,0,NA
2010-06-25,2010,6,26,NA,NA,NA,NA,NA,227,NA,NA,NA,0,NA
2010-06-24,2010,6,26,NA,NA,NA,NA,NA,247,NA,NA,NA,0,NA
2010-06-23,2010,6,25,NA,NA,NA,NA,NA,242,NA,NA,NA,0,NA
2010-06-22,2010,6,25,NA,NA,NA,NA,NA,235,NA,NA,NA,0,NA
2010-06-21,2010,6,25,NA,NA,NA,NA,NA,242,NA,NA,NA,0,NA
2010-06-20,2010,6,25,NA,NA,NA,NA,NA,216,NA,NA,NA,0,NA
2010-06-19,2010,6,25,NA,NA,NA,NA,NA,218,NA,NA,NA,0,NA
2010-06-18,2010,6,25,NA,NA,NA,NA,NA,184,NA,NA,NA,0,NA
2010-06-17,2010,6,25,NA,NA,NA,NA,NA,208,NA,NA,NA,0,NA
2010-06-16,2010,6,24,NA,NA,NA,NA,NA,196,NA,NA,NA,0,NA
2010-06-15,2010,6,24,NA,NA,NA,NA,NA,288,NA,NA,NA,0,NA
2010-06-14,2010,6,24,NA,NA,NA,NA,NA,246,NA,NA,NA,0,NA
2010-06-13,2010,6,24,NA,NA,NA,NA,NA,221,NA,NA,NA,0,NA
2010-06-12,2010,6,24,NA,NA,NA,NA,NA,226,NA,NA,NA,0,NA
2010-06-11,2010,6,24,NA,NA,NA,NA,NA,248,NA,NA,NA,0,NA
2010-06-10,2010,6,24,NA,NA,NA,NA,NA,224,NA,NA,NA,0,NA
2010-06-09,2010,6,23,NA,NA,NA,NA,NA,199,NA,NA,NA,0,NA
2010-06-08,2010,6,23,NA,NA,NA,NA,NA,222,NA,NA,NA,0,NA
2010-06-07,2010,6,23,NA,NA,NA,NA,NA,211,NA,NA,NA,0,NA
2010-06-06,2010,6,23,NA,NA,NA,NA,NA,201,NA,NA,NA,0,NA
2010-06-05,2010,6,23,NA,NA,NA,NA,NA,188,NA,NA,NA,0,NA
2010-06-04,2010,6,23,NA,NA,NA,NA,NA,200,NA,NA,NA,0,NA
2010-06-03,2010,6,23,NA,NA,NA,NA,NA,219,NA,NA,NA,0,NA
2010-06-02,2010,6,22,NA,NA,NA,NA,NA,182,NA,NA,NA,0,NA
